unit_id,town,county,buildable_area_sq_km,excluded_area_sq_km,climate_safe_suitability_score,suitability_tier,housing_need_score,social_vulnerability_score,infrastructure_access_score,flood_exposure_score,environmental_constraint_score,review_notes
grid5km_2301938530_4450,Lee,Penobscot,0.95868302857219800000,0E-24,65.63,moderate candidate for parcel screening,74.06,54.68,29.6,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300967300_4426,Sedgwick,Hancock,12.3094677537097000,0E-24,65.61,moderate candidate for parcel screening,59.31,48.9,42.36,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300967300_4214,Sedgwick,Hancock,1.3070813336134300,0E-24,65.61,moderate candidate for parcel screening,59.31,48.9,42.36,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300967300_4320,Sedgwick,Hancock,12.9916256485370000,0E-24,65.61,moderate candidate for parcel screening,59.31,48.9,42.36,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300967300_4427,Sedgwick,Hancock,22.6971618557596000,0E-24,65.61,moderate candidate for parcel screening,59.31,48.9,42.36,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300967300_4428,Sedgwick,Hancock,7.7615324265014900,0E-24,65.61,moderate candidate for parcel screening,59.31,48.9,42.36,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300967300_4321,Sedgwick,Hancock,15.8244741924027000,0E-24,65.61,moderate candidate for parcel screening,59.31,48.9,42.36,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2302306365_2597,Bowdoinham,Sagadahoc,21.9996606447513000,0E-24,65.60,moderate candidate for parcel screening,58.17,34.95,49.48,16,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301717250_986,Denmark,Oxford,23.7131720504549000,0E-24,65.60,moderate candidate for parcel screening,67.99,46.37,32.8,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301717250_1199,Denmark,Oxford,5.0286622655703100,0E-24,65.60,moderate candidate for parcel screening,67.99,46.37,32.8,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301717250_1093,Denmark,Oxford,25.0000000000000000,0E-24,65.60,moderate candidate for parcel screening,67.99,46.37,32.8,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301717250_1200,Denmark,Oxford,8.6385935358158200,0E-24,65.60,moderate candidate for parcel screening,67.99,46.37,32.8,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301717250_1091,Denmark,Oxford,0.25854620555345500000,0E-24,65.60,moderate candidate for parcel screening,67.99,46.37,32.8,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301717250_880,Denmark,Oxford,2.4577376006668700,0E-24,65.60,moderate candidate for parcel screening,67.99,46.37,32.8,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301717250_1092,Denmark,Oxford,20.3746411580557000,0E-24,65.60,moderate candidate for parcel screening,67.99,46.37,32.8,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301717250_985,Denmark,Oxford,7.3935887317690500,0E-24,65.60,moderate candidate for parcel screening,67.99,46.37,32.8,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301717250_879,Denmark,Oxford,5.6941853464450100,0E-24,65.60,moderate candidate for parcel screening,67.99,46.37,32.8,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301774510_777,Stoneham,Oxford,1.2150989668493000,0E-24,65.60,moderate candidate for parcel screening,58.54,40.62,40.34,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301774510_672,Stoneham,Oxford,1.9785306043102700,0E-24,65.60,moderate candidate for parcel screening,58.54,40.62,40.34,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301774510_564,Stoneham,Oxford,1.8974361100933700,0E-24,65.60,moderate candidate for parcel screening,58.54,40.62,40.34,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301774510_563,Stoneham,Oxford,1.1571005931378400,0E-24,65.60,moderate candidate for parcel screening,58.54,40.62,40.34,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301774510_884,Stoneham,Oxford,8.9641904852487600,0E-24,65.60,moderate candidate for parcel screening,58.54,40.62,40.34,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301774510_671,Stoneham,Oxford,22.7839491191723000,0E-24,65.60,moderate candidate for parcel screening,58.54,40.62,40.34,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301774510_670,Stoneham,Oxford,16.0869017957409000,0E-24,65.60,moderate candidate for parcel screening,58.54,40.62,40.34,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301774510_779,Stoneham,Oxford,4.2962246128362900,0E-24,65.60,moderate candidate for parcel screening,58.54,40.62,40.34,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301902795_3794,Bangor,Penobscot,16.0236140698673000,0E-24,65.57,moderate candidate for parcel screening,66.36,55.07,63.89,40,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301163835_2073,Rome,Kennebec,4.0329180030247200,0E-24,65.56,moderate candidate for parcel screening,57.15,34.31,39.5,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301163835_2288,Rome,Kennebec,2.3558421583716100,0E-24,65.56,moderate candidate for parcel screening,57.15,34.31,39.5,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301163835_2072,Rome,Kennebec,0.79249192354964000000,0E-24,65.56,moderate candidate for parcel screening,57.15,34.31,39.5,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301163835_2286,Rome,Kennebec,3.2867518021010500,0E-24,65.56,moderate candidate for parcel screening,57.15,34.31,39.5,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301163835_2179,Rome,Kennebec,23.4164705786157000,0E-24,65.56,moderate candidate for parcel screening,57.15,34.31,39.5,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301163835_2181,Rome,Kennebec,3.3643597222453300,0E-24,65.56,moderate candidate for parcel screening,57.15,34.31,39.5,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301163835_2287,Rome,Kennebec,15.4776646268124000,0E-24,65.56,moderate candidate for parcel screening,57.15,34.31,39.5,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301163835_2178,Rome,Kennebec,4.9471085992894400,0E-24,65.56,moderate candidate for parcel screening,57.15,34.31,39.5,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301163835_2180,Rome,Kennebec,24.4814382066492000,0E-24,65.56,moderate candidate for parcel screening,57.15,34.31,39.5,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300560685_2163,Pownal,Cumberland,11.3348325443968000,0E-24,65.55,moderate candidate for parcel screening,43.17,29.22,51.72,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300560685_2056,Pownal,Cumberland,1.0581380634866500,0E-24,65.55,moderate candidate for parcel screening,43.17,29.22,51.72,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300164570_2277,Sabattus,Androscoggin,0.35239912027270100000,0E-24,65.55,moderate candidate for parcel screening,50.01,41.76,49.07,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301186515_2607,Winslow,Kennebec,7.7543218144869200,0E-24,65.55,moderate candidate for parcel screening,54.58,41.03,49.58,8,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300300800_1808,Allagash,Aroostook,25.0000000000000000,0E-24,65.52,moderate candidate for parcel screening,90.09,72.25,21.61,3.81380708128871,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300300800_2024,Allagash,Aroostook,24.0329981869144000,0E-24,65.52,moderate candidate for parcel screening,90.09,72.25,21.61,3.83736507350166,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300140035_2167,Lisbon,Androscoggin,23.2903656888927000,0E-24,65.52,moderate candidate for parcel screening,47.83,30.01,51.8,6.82492743920532,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301764290_891,Rumford,Oxford,10.8352125050085000,0E-24,65.52,moderate candidate for parcel screening,70.36,61.42,40.51,8,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300300800_1702,Allagash,Aroostook,19.9364594695313000,0E-24,65.51,moderate candidate for parcel screening,90.09,72.25,21.61,3.858073691104,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300300800_1703,Allagash,Aroostook,24.7909876886249000,0E-24,65.50,moderate candidate for parcel screening,90.09,72.25,21.61,3.91791178707064,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2302303355_2700,Bath,Sagadahoc,5.5508609188407800,0E-24,65.50,moderate candidate for parcel screening,57.58,42.05,46.76,8,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301727505_459,Gilead,Oxford,12.0155714874637000,0E-24,65.50,moderate candidate for parcel screening,68.7,50.56,38.5,8.00057195733266,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301727505_566,Gilead,Oxford,13.5150518732561000,0E-24,65.50,moderate candidate for parcel screening,68.7,50.56,38.5,8,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301949065_3046,Newport,Penobscot,2.2624200391718700,0E-24,65.50,moderate candidate for parcel screening,56.84,52.72,45.74,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301949065_2937,Newport,Penobscot,0.65080565252543300000,0E-24,65.50,moderate candidate for parcel screening,56.84,52.72,45.74,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301949065_3043,Newport,Penobscot,1.0590869279418600,0E-24,65.50,moderate candidate for parcel screening,56.84,52.72,45.74,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301949065_3044,Newport,Penobscot,21.7879009527347000,0E-24,65.50,moderate candidate for parcel screening,56.84,52.72,45.74,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301949065_2938,Newport,Penobscot,5.8741610013714000,0E-24,65.50,moderate candidate for parcel screening,56.84,52.72,45.74,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301949065_3153,Newport,Penobscot,3.7968295015018800,0E-24,65.50,moderate candidate for parcel screening,56.84,52.72,45.74,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301949065_3258,Newport,Penobscot,0.91432258086977000000,0E-24,65.50,moderate candidate for parcel screening,56.84,52.72,45.74,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301756310_1527,Oxford,Oxford,14.6483142682047000,0E-24,65.48,moderate candidate for parcel screening,59.13,42.51,39.96,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301756310_1524,Oxford,Oxford,2.7572613209258700,0E-24,65.48,moderate candidate for parcel screening,59.13,42.51,39.96,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301756310_1312,Oxford,Oxford,3.5232814407765000,0E-24,65.48,moderate candidate for parcel screening,59.13,42.51,39.96,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301756310_1526,Oxford,Oxford,25.0000000000000000,0E-24,65.48,moderate candidate for parcel screening,59.13,42.51,39.96,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301756310_1418,Oxford,Oxford,4.4571735781648800,0E-24,65.48,moderate candidate for parcel screening,59.13,42.51,39.96,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301756310_1525,Oxford,Oxford,20.2344011047097000,0E-24,65.48,moderate candidate for parcel screening,59.13,42.51,39.96,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301710005_1535,Canton,Oxford,8.4055315759977100,0E-24,65.47,moderate candidate for parcel screening,61.85,40.89,36.69,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301710005_1641,Canton,Oxford,20.0258276834362000,0E-24,65.47,moderate candidate for parcel screening,61.85,40.89,36.69,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301710005_1642,Canton,Oxford,0.51795902205186800000,0E-24,65.47,moderate candidate for parcel screening,61.85,40.89,36.69,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301710005_1534,Canton,Oxford,20.8501989481457000,0E-24,65.47,moderate candidate for parcel screening,61.85,40.89,36.69,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
